Symbol,StartTime,EndTime,"Trades Timestamp","Trades Quantity","Trades Price","Trades Exchange","Trades MarketCenter","Trades SubMarketCenter","Trades TRDI","Trades CanceledIndicator","Trades DOTT","Trades ITY","Trades MSN","Trades OMSN",Outcome,Message,Identity,Delay,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:43:53.397",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,67567,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:43:53.397",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,67568,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:43:53.397",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,67569,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:43:53.453",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,67572,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:00.550",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,68192,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:00.737",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,68279,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:00.737",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,68280,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:00.737",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,68281,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:01.257",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,68374,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:06.773",100,23.96,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,68626,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:08.297",100,23.96,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,68703,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:43.007",100,23.97,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72154,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:43.010",100,23.97,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72155,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:43.010",100,23.97,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72156,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:46.403",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72538,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:46.403",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72539,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:44:46.403",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,72540,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:05.620",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,73815,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:05.620",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,73816,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:08.773",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,74060,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.010",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76768,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.010",517,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76769,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.010",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76770,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.010",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76771,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.013",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76772,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.020",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,76773,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",400,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76777,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76778,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76779,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76780,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76781,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.030",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76782,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.427",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76815,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.430",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76816,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.430",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76817,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.430",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76818,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.430",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,76819,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:45:53.430",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,76820,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:01.620",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77525,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.213",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,77868,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.217",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,77869,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.217",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77870,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.220",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77871,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.327",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,77872,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.327",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,77873,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:08.417",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,77879,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.010",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77905,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.010",700,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77906,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.307",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77913,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.310",400,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77914,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.313",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77915,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:09.313",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,77916,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:23.650",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,78763,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:24.007",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,78771,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:24.007",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,78772,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:28.773",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,78960,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:28.773",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,78961,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:28.777",500,23.99,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,78967,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:33.370",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,79272,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:33.370",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,79273,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:33.373",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,79274,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:34.680",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,79334,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:43.197",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80118,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:43.200",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80119,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:43.200",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80120,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:48.310",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80421,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:48.313",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80422,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:46:48.453",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,80432,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:47:20.470",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,82658,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:47:34.407",100,23.97,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,83246,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:48:26.273",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,86765,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.010",200,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90006,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.013",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90007,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.013",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90008,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.013",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90009,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.013",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90010,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.013",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90012,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.017",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90013,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.017",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90014,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.017",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90015,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.017",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90016,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.017",300,23.98,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,90017,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:11.023",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90018,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:23.777",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90705,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:49:26.360",100,23.98,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,90858,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:01.950",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,92588,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:01.950",100,23.99,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,92589,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:01.967",100,24,"NASDAQ OMX BX, Inc",B," ",@F,,F,Q,92592,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:02.127",100,24,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,92595,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:08.397",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,92949,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:50:19.353",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,93348,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:01.360",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,96161,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:01.360",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,96162,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:10.710",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,96934,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:18.243",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,97266,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:18.243",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,97267,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:18.243",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,97268,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:19.350",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,97369,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:19.353",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,97370,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:51:19.353",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,97371,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:41.253",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,102653,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:41.253",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,102654,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:41.457",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,102671,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:41.460",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,102672,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:54.297",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,103299,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:52:54.297",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,103300,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:26.430",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,105090,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:26.430",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,105091,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:26.430",129,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,105093,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:26.430",100,24.01,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,105094,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:32.763",200,24.03,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,105529,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:43.320",100,24.03,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,106556,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:53:43.323",300,24.03,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,106557,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:02.110",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,108101,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:02.110",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,108104,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:10.143",100,24.02,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,109154,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:10.850",100,24.03,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,109245,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:12.060",100,24.04,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,109285,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:21.257",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,109721,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:40.587",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,111464,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:42.000",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@,,F,Q,111537,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:54:52.270",100,24.03,"NASDAQ OMX BX, Inc",B," ",@,,F,Q,112385,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:55:29.920",100,24.03,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,114915,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:55:29.920",100,24.03,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,114916,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:56:09.090",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,118440,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:56:26.030",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,119613,0,Success,,Cookie,0.0312,
NDAQ,"06/15/2011 09:30:00.000","06/15/2011 10:30:00.000","06/15/2011 09:56:26.030",100,24.04,"The NASDAQ Stock Market LLC",Q," ",@F,,F,Q,119614,0,Success,,Cookie,0.0312,
